customer_tweet_id,customer_message,author_id,created_at,brand_response,intent,auto_handle,escalate_reason
426945,"@AppleSupport Hi guys im updating a macbook pro retina 13"" late 2013 and I'm stuck since 3-4 hours, What is the best way to proceed?",216551,Tue Sep 26 00:09:35 +0000 2017,@216551 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,update_issue,False,"The update has been stuck for several hours, indicating a potential system hang or installation error that requires personalized troubleshooting."
2446334,@AppleSupport I tried before https://t.co/T3Fixu06W4,701324,Wed Nov 15 01:30:42 +0000 2017,"@701324 That means you have credit or need to cancel your current Apple Music membership you have in another country. If you need further help, reach out to our iTunes Store experts here: https://t.co/SDIe7UiyJN",other,True,N/A
2210642,@AppleSupport how do I create a timer set up in home control? Let’s say I want a light to turn on at 5pm and turn off at 10pm?,646135,Sun Nov 26 10:05:28 +0000 2017,@646135 Thanks for reaching out. Here is a great article to help you use the Home app on your iOS devices: https://t.co/ept6Vf2rqU,other,False,N/A
2371266,@684223 @571585 @AppleSupport I have to sign into my cloud every time I wake up my phone or iPad😡,700501,Tue Nov 14 23:34:24 +0000 2017,"@700501 We'd like to see if we can help with this. To get started, send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",login_appleid_issue,True,N/A
2492362,@116333 @115858 I have a 3 year old MB Pro and IP 6s and both are now useless. You are pushing me out of your products. Think on consumers!,711539,Wed Nov 15 17:38:53 +0000 2017,@711539 We'd like to see if we could help out with any issues you're experiencing with your devices. Could you send us a DM and tell us more about what's going on? We'll go from there. https://t.co/GDrqU22YpT,other,True,N/A
1231310,@AppleSupport I am looking to buy a few hundred tablets and am interested in the iPad Air 2.  Is this model still in production and available at this quantity?  Thanks.,408811,Wed Oct 25 20:43:32 +0000 2017,"@408811 Let's get you in the right spot. For assistance with purchases, contact our Online Sales Support team here: https://t.co/8yjRd2eYRQ",other,True,N/A
1202000,@AppleSupport Thanks. I’m just using the standard iPhone music app. Was fine until today. Update may be a coincidence,402416,Wed Oct 25 14:02:53 +0000 2017,@402416 Got it! Is the music you're trying to play from Apple Music or purchased? Let us know in DM so we have more room to work. https://t.co/GDrqU22YpT,other,True,N/A
1978431,@AppleSupport if I buy an iPhone X now will I get it on release date (03/11/17)?,585795,Tue Oct 31 18:57:23 +0000 2017,@585795 We want to make sure you get the info you need. Let us know what country you're currently in via DM to begin. https://t.co/GDrqU22YpT,other,False,N/A
1973670,@AppleSupport It says no service and I have to restart my phone to get it back. I restored my device as new but it still does it.,584504,Wed Oct 18 18:39:04 +0000 2017,@584504 We'd be happy to look into this with you further. DM us and we'll go from there. https://t.co/GDrqU22YpT,hardware_damage,True,"The customer has already performed standard troubleshooting (restoring as new) without success, indicating a potential hardware or carrier-related issue requiring account-specific investigation."
2006544,"@115858 @AppleSupport So I updated my phone, as requested....Now my phone my is shutting off on its own. THANKS!!! #AppleNews #Apple #Samsung",593365,Sat Nov 04 01:54:04 +0000 2017,"@593365 We can look into this with you. When the iPhone restarts or shuts down, do you see the Apple logo or a spinning gear? DM us here: https://t.co/GDrqU2kzhr",update_issue,True,N/A
1932245,This new @115858 update is killing my battery. How do I reverse it? Or do I just have to buy a Samsung?,575006,Sat Oct 28 17:58:35 +0000 2017,@575006 We don't like to hear your battery is having trouble. Let's chat over in Direct Message and look into this. https://t.co/GDrqU22YpT,unknown,False,"Error: Error calling model 'gemini-3.1-flash-lite' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.1-flash-lite\nPlease retry in 36.937619815s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.1-flash-lite', 'location': 'global'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '36s'}]}}"
1545194,@AppleSupport is there a way to find out if an Apple Store has the iPhone X and pick it up?,478573,Sat Nov 04 01:44:20 +0000 2017,"@478573 DM us the country you're located in, so that we may provide the best informatoin for your region: https://t.co/GDrqU22YpT",other,False,N/A
1337297,@AppleSupport Yes the whole phone has become slow since the latest update. Freezing all over the shop!,416825,Fri Nov 03 07:05:35 +0000 2017,"@416825 Thanks.  After backing up, please update to iOS 11.1 and let us know if it helps.",update_issue,False,N/A
1487483,@AppleSupport then other times it does show up 2/2,140191,Mon Oct 16 21:43:12 +0000 2017,@140191 Let's look into this together to see what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,other,True,N/A
1432410,"I'm facing issues with MacBook Air after installing the latest update. So,I had to revert back using time machine..@115858 help me",452607,Thu Nov 02 05:32:18 +0000 2017,@452607 We are here for you.  What type of issues did you run into?  Were you able to get the Time Machine backup to complete?,update_issue,True,N/A
1297531,@AppleSupport I tried that already and it does not work. If i turn my phone off it takes at least 2 hours to turn on.,423211,Fri Oct 27 00:15:31 +0000 2017,"@423211 We understand, and we'll continue working with you to resolve this. Please send us a DM to continue. https://t.co/GDrqU2kzhr",hardware_damage,True,"The customer is experiencing a persistent hardware-related performance issue (slow boot time) that standard troubleshooting has failed to resolve, requiring deeper investigation."
2595513,"@AppleSupport Updated it a few hours ago. I hope the battery doesn’t drain out as fast as it is the case since the last few updates.
Thanks though. Will get back to you if any problem is seen.",734924,Fri Nov 17 07:32:11 +0000 2017,@734924 We hope the update has resolved the issues with your iPhone's battery life. Let us know how it's been going.,battery_issue,False,N/A
1091334,@AppleSupport Will do! I appreciate the help,377491,Mon Oct 23 23:43:01 +0000 2017,"@377491 You're very welcome. If anything comes up, we're at your service.",other,False,N/A
2619923,@AppleSupport I can ask you in English too,336753,Fri Nov 17 16:26:29 +0000 2017,@336753 How can we help you today?,other,False,N/A
2805960,"Every time I buy an audiobook in iTunes and try to get it downloaded and synced to my iPhone/iBooks, it's a hellish experience. It took a full hour to figure it out once again. Please make this easier!! @115858 @AppleSupport",782594,Wed Nov 22 03:17:09 +0000 2017,@782594 We appreciate any feedback you can give us about iBooks. Let us know about the features you'd like to see implemented or changed using our official feedback form online here: https://t.co/eTPVYVFyd8,other,False,N/A
1967652,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️. Am tired of this bull shit @AppleSupport,583060,Tue Oct 31 12:10:30 +0000 2017,@583060 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,other,False,N/A
2404909,"@AppleSupport @115858 After installing MacOS High Sierra it won’t allow me to access my homepage, it keeps bumping my password. I’ve spoken to Apple support, wiped the memory and now there’s an error message, please advise. Was on the phone for 2 hrs yesterday trying to sort this. https://t.co/xPo3PylRrx",496321,Tue Nov 14 11:15:16 +0000 2017,@496321 Hello. We're here to help. Please send us a DM and we'll assist from there. Thanks. https://t.co/GDrqU22YpT,login_appleid_issue,True,The customer has already attempted extensive troubleshooting with phone support for two hours without resolution and is now encountering a new error message after a memory wipe.
1869281,"my phone is turned off and start again,photos are deleted and restored, and applications are not working @AppleSupport",558329,Thu Oct 19 20:50:03 +0000 2017,@558329 We would be glad to help with this. Which iOS version is your iPhone using?,other,True,N/A
356821,Dear @AppleSupport is there any way I can stop the sun news appearing in my trending on the news app? It really is a vile rag. https://t.co/ShTjKHJfMh,200727,Sun Oct 08 08:52:03 +0000 2017,@200727 Customization is definitely possible!  Please see this article for help: https://t.co/yA7l8Bj0hj,other,False,N/A
2799439,"@AppleSupport Thanks girl! 

Sis @107462 ⬇️",781040,Wed Nov 22 00:14:25 +0000 2017,@781040 We're always happy to help. Feel free to reach back out to us if you still need help.,other,False,N/A
904713,@AppleSupport What is the procedure to join DM?,334792,Thu Oct 12 04:06:15 +0000 2017,"@334792 Great question! You should see a link below that says ""Send a private message."" https://t.co/GDrqU22YpT",other,False,N/A
1247319,Has anyone had an issue with an @115858 AirPort Extreme router making a high-pitched squealing noise?  #askingforafriend @AppleSupport,412649,Thu Oct 26 01:08:45 +0000 2017,@412649 Hi there. Please visit us here: https://t.co/0PATYGSGKU for help with your AirPort Extreme. https://t.co/GDrqU22YpT,hardware_damage,False,"The issue involves a potential hardware defect (unusual noise) that requires physical inspection or replacement, which cannot be resolved via automated troubleshooting."
596916,FIX IT @115858,261505,Sun Dec 03 18:33:07 +0000 2017,"@261505 We'd like to have you back up and update to iOS 11.2. Test it out after that and see if the issue has been resolved and let us know the results. 

Backup and update iOS: https://t.co/ahjigcvFRG https://t.co/GDrqU22YpT",unknown,False,"Error: Error calling model 'gemini-3.1-flash-lite' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.1-flash-lite\nPlease retry in 35.043155812s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.1-flash-lite'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '35s'}]}}"
1296837,"@AppleSupport I figured that. If I’m an Apple Music subscriber, is there a way I can purchase a single DRM-free song to use in a Photos slideshow?",423103,Thu Oct 26 22:20:08 +0000 2017,@423103 Using iTunes Plus would make available songs that are DRM- Free. Follow the steps here: https://t.co/bkdNVKOsaw,other,False,N/A
1980830,@AppleSupport I have received a phishing email claiming to be from you.  Do you have an address to forward it onto?,586356,Wed Oct 18 18:08:45 +0000 2017,"@586356 Yes, you can forward the email here: __email__. Additionally, check here for more info: https://t.co/LNMCdqt6fD",other,False,N/A
2018182,@517282 @AppleSupport  https://t.co/IqaumeIOkY,596835,Sat Nov 04 17:54:46 +0000 2017,"@596835 We'd be happy to work with you on this. Take a look at this article: https://t.co/xXaXeeSRt9

DM us for more help. https://t.co/GDrqU22YpT",other,True,The customer provided a link to an issue that requires direct investigation or account-specific support via DM.
567700,"@AppleSupport I am in the US - what will that look like, a wallet app update or software update?",252901,Sun Dec 03 01:40:34 +0000 2017,@252901 You can read more about it here: https://t.co/DtZT7rYVIs,update_issue,False,N/A
2555467,"@AppleSupport I only have an iPhone (so no other devices to sign out of), and I was using the phone's settings app it to do it as described in the link you sent",725651,Thu Nov 16 17:23:39 +0000 2017,"@725651 Let's have you make sure you're signed out of the Apple ID on the iPhone, then on a computer go to https://t.co/GCy9eQm7Th . Once there, sign in with the current Apple ID, then edit the email address there. If that doesn't work out, let us know via DM. https://t.co/GDrqU22YpT",login_appleid_issue,True,N/A
1298522,@AppleSupport fix your buggy software. Constantly unusable WiFi sitting in the same room as router and loading wheel keeps spinning.,423472,Thu Oct 26 22:01:08 +0000 2017,@423472 We'll be glad to assist you with this. Are you able to connect to other Wi-Fi networks? Is this a public Wi-Fi network?,other,False,"The issue involves persistent connectivity problems that require troubleshooting steps beyond standard automated responses, potentially indicating a software bug or hardware fault."
1006712,@AppleSupport Lots of goofy things like this happen. did you guys give iOS LSD? It worked for Steve but this is a mess.,194983,Sat Oct 14 16:20:49 +0000 2017,@194983 Let's look into this issue a bit closer. Join us in DM to get started: https://t.co/GDrqU22YpT,other,False,"The customer's message is vague and expresses frustration without specifying a technical issue, requiring a human agent to clarify the problem."
1764471,"@530781 @AppleSupport Same thing happened to me, what’s up?",222652,Tue Nov 07 21:35:33 +0000 2017,"@222652 Reach out to us via DM, then we can advise you on this from there. https://t.co/GDrqU22YpT",other,True,N/A
1002312,@AppleSupport @116333 Love this new feature of iOS 11. Can you figure out what’s wrong? https://t.co/73oRJtqgwM,357265,Sun Oct 22 10:14:37 +0000 2017,"@357265 Reach out to us via DM, then we can take a look at this with you from there. https://t.co/GDrqU22YpT",other,True,The customer is reporting an unspecified issue via a link/media that requires a human agent to review the content and provide personalized troubleshooting.
857089,"@AppleSupport 
My iPhone won’t respond at all; I can’t click any apps or even turn the phone off",323526,Fri Oct 13 09:47:14 +0000 2017,@323526 We want to be sure you can use your iPhone as you'd expect. Let us know if this helps: https://t.co/8MvHMFZ83h,hardware_damage,False,"The device is completely unresponsive (frozen), which requires advanced troubleshooting steps beyond standard documentation if a force restart fails."
2614201,@115858 if y’all don’t fix this damn glitch I’m switching to @117159 🤬🤬🤬🤬,739012,Fri Nov 17 04:39:32 +0000 2017,@739012 We are here to help. Let's back up your device and then update to the newest iOS version. There is a fix for this.,update_issue,False,N/A
2120206,@115858 @AppleSupport Depuis que j’ai quitté l’IOS 10 pour la 11 je peux à peine me servir de mon téléphone! 😡 IOS 11.1 c’est de la 💩 aussi!,624757,Wed Nov 08 07:28:52 +0000 2017,@624757 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,update_issue,False,N/A
1841298,I am so disappointed in the new iOS. My camera and Siri doesn’t work at all anymore. And my screen is unresponsive. Thanks @AppleSupport 😐,342397,Wed Oct 18 01:12:25 +0000 2017,@342397 We’re here to address the issues you're experiencing. Let's team up in Direct Message using the link below to continue. https://t.co/GDrqU22YpT,update_issue,True,"The customer is reporting multiple hardware-related malfunctions (camera, Siri, unresponsive screen) following an iOS update, which requires complex troubleshooting or potential hardware inspection."
1907016,@AppleSupport hi.Trashing messages on Apple Watch Nike but still appears on iPhone 7. 😕🤔,171603,Wed Oct 25 14:26:40 +0000 2017,@171603 We can definitely help. Reach out us in DM &amp; tell us what version of iOS &amp; watchOS you're running currently. https://t.co/GDrqU22YpT,other,False,N/A
1519164,@AppleSupport hey what going on with this - I️ - supposed to be an vowel after e,472353,Fri Nov 03 14:38:21 +0000 2017,@472353 We'd like to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,update_issue,False,The message refers to a known iOS text-rendering bug (the 'I' character bug) which requires specific troubleshooting or confirmation of the iOS version to resolve.
888087,"@AppleSupport Nowhere, it just stays on lock screen",324853,Fri Oct 13 16:54:59 +0000 2017,"@324853 OK, we'll be happy to look in to this issue further. Send us a DM to continue. https://t.co/GDrqU22YpT",other,True,N/A
2940396,"@AppleSupport thanks. the blue line at the top of the messages window starts progressing on my MacBook Pro when I hit return but then it hangs near the end. after some time it says ""not delivered"". I've tried logging in &amp; out of messages &amp; restarting computer.",226647,Wed Nov 29 18:56:05 +0000 2017,@226647 You're most welcome. Great job troubleshooting so far! Are you using Continuity between your Mac and iPhone? Send us a DM and let us know. https://t.co/GDrqU22YpT,unknown,False,"Error: Error calling model 'gemini-3.1-flash-lite' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.1-flash-lite\nPlease retry in 29.406426853s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.1-flash-lite'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '29s'}]}}"
40560,Hey @AppleSupport why can’t I download podcasts from @1922 ? New update is terrible https://t.co/AWxHdxT0Q2,124904,Wed Nov 01 11:52:04 +0000 2017,@124904 Thank you for reaching out to us. Which software version are you using? Does this happen when downloading all episodes?,update_issue,False,N/A
2025772,@AppleSupport is there an update coming soon to fix the question mark box? It’s so annoying. And my WiFi turning on by itself also.,599071,Mon Nov 06 14:19:44 +0000 2017,"@599071 Reach out to us via DM and let us know which device this is on, then we can advise you forward from there. https://t.co/GDrqU22YpT",update_issue,True,N/A
289089,@AppleSupport @115858 You really need to fix this issue real quick.,184883,Fri Oct 06 13:23:19 +0000 2017,@184883 Hi there. We'd like to help. DM us and we can take a closer look. https://t.co/GDrqU22YpT,other,True,N/A
1419639,@AppleSupport why do i need Inbox in font 15 in mail inbox in ios11.1? i lose 2 out of 8 emails #ios11.1problems,356859,Wed Nov 01 23:30:26 +0000 2017,@356859 Apple welcomes suggestions. Here’s a great link to submit your feedback: https://t.co/eTPVYVFyd8,other,False,N/A
2500892,"@AppleSupport My Daughter has an iPhone 6S which she updated and now can't use the front camera and the battery lasts an hour from full, what can she do. #gladigotridofmyiphone",713430,Wed Nov 15 19:13:14 +0000 2017,"@713430 We'd like to help. When using the camera is there a blank screen? If so, is this with the native Camera app or any that use the camera? We'd also like to look at some details for the battery. DM us and we'll continue. https://t.co/GDrqU22YpT",update_issue,True,"Requires troubleshooting for multiple hardware-related symptoms (camera and battery) following a software update, potentially necessitating diagnostic checks."
817660,"@AppleSupport Yeah, was perfect on my home WiFi yesterday and this morning but won’t let me sign in to iCloud now I have signed out to see if that fixed",314749,Thu Oct 12 21:18:04 +0000 2017,@314749 If you use a different network does the issue remain?,login_appleid_issue,False,N/A
549576,@AppleSupport Nothing seems to improve it but please can you tell me what is the point in having a smart phone &amp; smart watch if you then switch off notifications? This is on a 2 day old iPhone 8+ #iphone #AppleWatch,247964,Sat Dec 02 21:56:52 +0000 2017,"@247964 Let's take a closer look. After updating to iOS 11.2, you can turn on your notifications for all your apps. Please send us a DM and let us know if that helps. https://t.co/GDrqU22YpT",update_issue,True,N/A
171771,"Shout to @115858  @AppleSupport High Sierra Update for messing up my macbooks wifi, loving your updates recently.",156114,Fri Nov 24 21:59:46 +0000 2017,@156114 What kind of Wi-Fi issues are you having? We'd love to help.,update_issue,False,Requires troubleshooting specific to Wi-Fi connectivity issues following a macOS update.
1673568,@AppleSupport I️ did that and it’s still not fixing it unless I️ text someone. All internet site and messengers change it to the weird thing,229525,Mon Nov 06 22:41:13 +0000 2017,@229525 We would like to offer some guidance with this. Please send us a DM and let us know which version of iOS you have. Thanks. https://t.co/GDrqU22YpT,other,True,N/A
1556343,I️ just typed a whole paragraph and my phone deleted it.... @115858 is really pissing me off lately 🙂,481186,Sat Nov 04 01:54:48 +0000 2017,@481186 Hello. That's not the experience we want you to have. Which application were you typing in?,other,False,N/A
1774221,How has @115858 still not fix this &gt; I️,533205,Wed Nov 08 03:03:43 +0000 2017,@533205 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,update_issue,False,N/A
816085,"@115858 #macbookpro 13 2017 nTB .. has only 1 fan and overheats

glue fails in clamshell

@AppleSupport not helping

https://t.co/TyBJYhzsGM https://t.co/Fw7J5Z4hXW",248446,Sun Oct 08 15:26:09 +0000 2017,@248446 We’d like to see how we can help. Can you DM us some more details about the issue you're having? https://t.co/GDrqU22YpT,hardware_damage,True,"The customer is reporting a specific hardware defect (overheating/fan issue) and has expressed frustration with previous support attempts, requiring a human agent to review the provided documentation and assess repair options."
2147721,@AppleSupport When will I be able to type 'I' or 'i' on my phone?,401687,Wed Nov 08 16:25:33 +0000 2017,@401687 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,update_issue,False,"The issue relates to a known software bug requiring a future update, which is a standard support response that does not require human intervention."
2949534,"I thought I was going to escape this epidemic, but my iPhone decided to suck and now whenever I type in “it” I get I.T 🙄. @115858 fix this haha",798957,Wed Nov 29 17:02:22 +0000 2017,@798957 Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,other,False,"The issue involves a specific software behavior (autocorrect) that requires troubleshooting steps or a bug report, and the brand has already requested a DM for further investigation."
2307533,@AppleSupport iOS 11.1.1,669386,Mon Nov 13 00:53:45 +0000 2017,@669386 What model of iPhone are you using with the update?,update_issue,False,"The customer has provided an iOS version but has not specified the nature of the issue, requiring a human agent to diagnose the problem."
978359,Can’t turn off speakerphone after iOS11 update. This is a joke right? @115858,352039,Wed Oct 11 19:23:08 +0000 2017,@352039 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,update_issue,True,N/A
2286418,@AppleSupport just the ‘! ?’,664373,Sun Nov 12 01:37:41 +0000 2017,"@664373 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT",unknown,False,"Error: Error calling model 'gemini-3.1-flash-lite' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.1-flash-lite\nPlease retry in 33.814442648s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.1-flash-lite', 'location': 'global'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '33s'}]}}"
